User_ID, Is_Response
id96765, happy
great view from the lounge. Overall, happy
id96767, happy
id96768, happy
id96771, happy
id96772, happy
id96773, happy
id96774, happy
id96775, happy
id96777, happy
id96779, happy
id96780, happy
id96781, happy
id96783, happy
id96784, happy
The location is very convenient to the Metro, happy
id96786, happy
id96787, happy
id96789, happy
id96790, happy
id96791, happy
We forgot - dvds in the suite, happy
id96793, happy
id96794, happy
id96795, happy
id96796, happy
id96797, happy
id96798, happy
id96800, happy
id96803, happy
id96804, happy
id96805, happy
id96806, happy
id96807, happy
id96808, happy
id96809, happy
id96813, happy
id96814, happy
id96815, happy
id96817, happy
If that weren’t enough, happy
id96819, happy
id96820, happy
id96821, happy
id96822, happy
id96825, happy
id96828, happy
id96829, happy
id96830, happy
id96831, happy
id96832, happy
id96834, happy
id96837, happy
id96838, happy
id96839, happy
id96840, happy
id96841, happy
id96842, happy
id96844, happy
id96845, happy
id96848, happy
id96849, happy
I had plenty of clean towels--housekeeping was terrific!!! I always had coffee, happy
When my mom flew into town, happy
If I'm ever back that way, happy
One negative, happy
id96853, happy
id96854, happy
id96855, happy
id96858, happy
id96859, happy
id96860, happy
id96862, happy
I--- and Greenspoint Mall. The mall is large but that's about it. The Marriott is in the Greenspoint business area and is mainly for business travelers. The hotel seemed almost empty, happy
Checking out-not so great! The rate we were quoted when booking the room was some how changed to $-- more a night. The manager on duty did NOTHING to change my rate and said that's what it is and offered a print out of the rate SHE has. After checking out I spent -- min on the phone with cental reservation, happy
Hopefullly when the bill comes in it will have the correct rate quoted charged. If it wasn't for the rate issue and the way the management handled it poorly, happy
id96867, happy
id96868, happy
I had booked through Priceline, happy
After a -- hour journey we were pleased to finally arrive at the Wilshire. We valeted the car, happy
As previous contributors have mentioned, happy
The lady selling the tours I would call the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Tour Nazi."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" She's very intimidating, happy
Jackson Family, happy
We would definitely go back. Don't drive too far south from the property...the neighborhoods do not appear the safest. However, happy
id96879, happy
id96880, happy
I vacation in New York every summer, happy
id96882, happy
id96883, happy
id96884, happy
---All the common areas are much too small for the number of rooms which constantly give the place a noisy, happy
id96887, happy
id96888, happy
id96890, happy
id96891, happy
id96892, happy
id96893, happy
id96894, happy
id96895, happy
id96896, happy
Check in was painless, happy
Location: There are places closer to Michigan Ave that would be better. This hotel is kind of a hike from the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Mile, happy
id96898, happy
id96902, happy
id96903, happy
id96904, happy
id96905, happy
id96906, happy
After two nights, happy
Previous reviews warned of this but I did not listen. Other than this issue...it's a pretty nice place. But for me that is a must and therefore, happy
id96910, happy
id96911, happy
id96912, happy
id96914, happy
id96915, happy
All in all a very pleasant stay, happy
At $----nt and with an extra person fee and an early check-in charge, happy
id96919, happy
-) The location is great, happy
I liked the hotel, happy
Breakfast was fine...it was the same every morning but what more can you expect for breakfast other than eggs, happy
Overall, happy
After the arrogant staff person who could not be bothered with finding me a good, happy
Here they are and you have my number, happy
It's very easy to drive to because the garage is attached to the hotel so you can pull in, happy
id96926, happy
id96927, happy
id96928, happy
id96929, happy
id96930, happy
id96931, happy
id96933, happy
id96934, happy
I would like to mention Keri & Brett at the desk, happy
id96936, happy
Continental breakfast was great and plenty of is. Asked for a late check out and got it with no problem and no extra charges, happy
id96939, happy
id96940, happy
id96941, happy
id96942, happy
id96943, happy
id96944, happy
id96945, happy
id96947, happy
id96948, happy
id96949, happy
id96951, happy
id96953, happy
We took the train to San Diego, happy
id96955, happy
id96956, happy
id96957, happy
id96958, happy
id96959, happy
id96961, happy
I would stay here again, happy
id96965, happy
id96966, happy
id96967, happy
id96968, happy
I was here on business for one night--so I didn't explore many of the resort amenities. The room itself was of average quality but was quite large. A sitting room up front, happy
Oddly situated in Phoenix...not on a Peak, happy
I suppose if you need to go to Phoenix and want a kid friendly place, happy
The rooms we had were both quite small with absolutely no views whatever, happy
Cons: a bit noisy, happy
id96975, happy
id96976, happy
id96977, happy
id96979, happy
id96981, happy
--nice rooftop pool with fair tennis courts (small backcout however), happy
id96983, happy
id96984, happy
id96985, happy
id96986, happy
id96988, happy
Rooms have complementary wireless internet access and a DVD player with free DVD's from reception, happy
The large Eastern Standard hotel bar with its high ceiling, happy
helpful and friendly staff, happy
Overall, happy
on vacation, happy
id96994, happy
id96995, happy
id96996, happy
id96997, happy
id97001, happy
id97003, happy
id97004, happy
id97005, happy
id97006, happy
ammenities as we had a corner room. Rooms were clean, happy
id97008, happy
id97010, happy
id97012, happy
id97013, happy
id97015, happy
id97016, happy
id97017, happy
id97019, happy
id97020, happy
Once you book for - days your hooped. Lesson learned. Please book something away from Lombard street as the noise is terrible. We paid a $---.-- a night because it was a suite with a fold out couch which you can feel every spring, happy
id97022, happy
id97024, happy
id97025, happy
id97026, happy
-> Location - I thought it was great! You are adjacent to The Gallery Mall, happy
--> Internet - They internet never lost its connection, happy
The rooms do not stand out for me. Room size is not impressive compared to other W properties in other cities and countries but I understand this is quite the norm for Manhattan hotels. Apart from the relatively small size of the room, happy
We had a queen bed, happy
When I complained (quite politely in fact) to the front desk manager, happy
id97035, happy
The atmosphere is peaceful and laid-back - no small feat for the intensity of the location! We cannot wait to return to the Casablanca. It is going to be our new NYC go-to hotel. One last note, happy
id97038, happy
id97040, happy
id97041, happy
id97042, happy
id97043, happy
id97044, happy
id97045, happy
id97046, happy
The hotel was fully booked on Saturday night but they moved us to a larger and different room on another floor on Sunday night when they had less guests in the hotel. That room, happy
id97049, happy
id97051, happy
The only two issues I have with the site is no wifi in the rooms, happy
However, happy
id97054, happy
The only downside was that the hotel was packed due to the holidays, happy
You will like this hotel if you prefer established brands, happy
id97056, happy
id97057, happy
id97060, happy
id97061, happy
id97062, happy
id97063, happy
Coldwater Bar & Grill (Staff): Honestly? They scared me. Our servers were older, happy
id97065, happy
One last note, happy
We were offered to upgrade for -- dollars per night and would get a larger room, happy
Location: Indianapolis, happy
id97071, happy
id97072, happy
We were greeted by a very nice team and manager, happy
id97074, happy
id97075, happy
id97076, happy
As far as I know, happy
id97078, happy
id97079, happy
id97080, happy
id97081, happy
id97083, happy
id97084, happy
id97085, happy
id97086, happy
All in all a good visit, happy
id97088, happy
id97089, happy
id97091, happy
id97093, happy
Any time we will be returning to New York, happy
I was shocked and asked for the manager. I had booked three nights. I told him I would take a loss on the third night but please book two nights in a row at another property so I could get some work done. I asked to be transferred to the W, happy
id97099, happy
The front office supervisor, happy
id97104, happy
Didn't eat at any of the restaurants, happy
id97106, happy
id97109, happy
id97110, happy
id97111, happy
Overall, happy
id97114, happy
Except for the car-related hassles, happy
id97116, happy
id97117, happy
id97118, happy
id97121, happy
id97124, happy
id97125, happy
id97127, happy
The breakfast buffet does get crowded and to watch some people attack the food, happy
id97130, happy
id97132, happy
id97133, happy
id97134, happy
id97137, happy
id97138, happy
id97139, happy
id97140, happy
id97141, happy
We did have a street view of the fire station but hardly ever heard the sirens, happy
id97144, happy
id97145, happy
id97148, happy
id97149, happy
id97150, happy
id97151, happy
The rooms are a decent size since you have a living area and a bedroom, happy
id97156, happy
id97157, happy
id97158, happy
Oh, happy
If you are thinking of going to NY then by all means go, happy
id97163, happy
id97164, happy
id97165, happy
id97167, happy
id97168, happy
If you are single and want to party this is the place for you, happy
id97170, happy
id97171, happy
Anyway, happy
id97173, happy
id97175, happy
id97176, happy
I'd go back to this hotel, happy
id97178, happy
id97179, happy
id97180, happy
id97181, happy
id97182, happy
id97183, happy
Good location for a hotel. We had a GPS in our car, happy
All in all, happy
id97186, happy
-The toliet would not flush toliet paper, happy
id97189, happy
Overall: A comfortable, happy
Minor annoyances: Some noise from what we assumed were hotel renovations in progress (black construction plastic on a few windows on the second floor and we were woken before -am on Saturday morning by intermittent hammering in the building for several hours), happy
id97191, happy
id97192, happy
id97193, happy
id97194, happy
id97195, happy
id97196, happy
When we were shown to our rooms, happy
So, happy
To sum up, happy
id97200, happy
id97203, happy
the rooms have far too many categories so unless you are a frequent traveller you won't really know what is a good room but I am sure there must be some. The internet rate will get well, happy
id97205, happy
id97206, happy
id97207, happy
The roof top is what makes the hotel, happy
id97209, happy
id97213, happy
id97214, happy
Overall, happy
The hotel has its own bar-restaurant next door but didnt use it, happy
We paid $--- for seven nights (not a club room and no balcony), happy
id97218, happy
id97220, happy
Bottom line, happy
-. Clean bathroom, happy
id97225, happy
id97226, happy
id97227, happy
id97228, happy
id97229, happy
id97230, happy
id97231, happy
id97233, happy
The room has a fridge for actual use, happy
Overall, happy
id97236, happy
id97237, happy
id97238, happy
Our second stay was for New Year's Eve. What a great party at this hotel. And the convenience of stumbling to the elevator after a great night of dining, happy
id97240, happy
id97241, happy
id97242, happy
Upon my arrival to the room, happy
id97245, happy
id97246, happy
id97247, happy
id97249, happy
All in all a good place to stay in San Francisco, happy
id97252, happy
We loved this hotel and its location, happy
id97254, happy
id97255, happy
id97256, happy
id97258, happy
When I booked this trip I mentioned that it was my husbands birthday and our wedding anniversary. We always go away this time of year and other hotels, happy
id97262, happy
id97263, happy
id97265, happy
id97267, happy
id97268, happy
id97269, happy
id97270, happy
id97271, happy
id97273, happy
id97276, happy
id97277, happy
id97279, happy
We recommend that you do stay at the Gaslamp Plaza Suites. Our travel experience has been that no matter where you go, happy
id97281, happy
id97282, happy
id97283, happy
Before the trip had asked the hotel to book transport from JFK to hotel. When we booked with the hotel they wanted us to pay upfront for the transport for return journey and didnot advise that this was a shuttle service, happy
The journey from the hotel to the airport took - and half hours when it should take -- minutes. Total disaster, happy
id97285, happy
id97286, happy
Our trip to Chicago and our stay at the W Chicago City Center ended up being the best weekend of my life because me and my boyfriend got engaged!! He popped the question on Saturday night by The Bean in Millennium Park. When we arrived back at the W hotel we shared the news with the staff, happy
id97288, happy
id97290, happy
id97291, happy
id97292, happy
id97293, happy
id97294, happy
id97296, happy
id97297, happy
id97299, happy
All of this was irritating but we were only staying one night. I thought that I would mention these glitches when we checked out. Of course the front desk staff would ask if we had enjoyed our stay. They didn't which is why I am committing my findings to this review. To cap it all, happy
id97302, happy
This hotel exceeded my expectations, happy
id97304, happy
id97305, happy
The hotel is situated directly in Times square. Smack dab in the middle of everything! It had plenty of coffee shops, happy
id97307, happy
Overall, happy
id97309, happy
id97310, happy
id97311, happy
id97312, happy
The staff, happy
The evening wine hour was very popular, happy
We had read several reviews about each of the W Hotel locations in NYC and, happy
id97316, happy
id97318, happy
id97319, happy
id97320, happy
id97321, happy
id97322, happy
id97323, happy
id97325, happy
id97329, happy
id97332, happy
id97333, happy
id97334, happy
So from one that travels, happy
-. Club lounge has practically become a joke. Soft drinks are not readily available anymore except upon request from club room staff--who aren't always present. Continental breakfast pastry selection is good, happy
id97338, happy
id97339, happy
id97340, happy
id97341, happy
id97342, happy
id97343, happy
id97344, happy
id97345, happy
I would stay there again, happy
id97347, happy
id97348, happy
id97350, happy
id97351, happy
id97353, happy
id97354, happy
id97355, happy
id97356, happy
id97358, happy
id97360, happy
id97363, happy
id97364, happy
id97365, happy
id97366, happy
id97367, happy
Thank you very much Doubletree, happy
id97369, happy
id97370, happy
to see! Also, happy
id97373, happy
Overall, happy
id97376, happy
id97378, happy
In summary, happy
id97380, happy
id97382, happy
Overall, happy
- They were way too short staffed on the first couple days, happy
id97389, happy
id97390, happy
id97391, happy
id97392, happy
No coffee in the room and room service pricey, happy
Staff was always friendly. Valet parking expensive, happy
id97395, happy
id97396, happy
id97397, happy
id97398, happy
Naples, happy
id97400, happy
| really enjoyed my stay here and would recommend the hotel to those who enjoy small stylish hotels with helpful staff, happy
We were celebrating our wedding anniversary on our trip so I e mailed in advance to ask them to consider this when allocating our room. When we checked in, happy
id97407, happy
id97408, happy
id97409, happy
My brother is preparing to get married in Memphis. His wedding planner funneled guests to the Hampton Inn Memphis (Shady Grove) for reservations. The rate and location were great. So great, happy
id97413, happy
id97414, happy
id97417, happy
id97419, happy
id97420, happy
id97421, happy
id97422, happy
id97423, happy
id97424, happy
id97426, happy
id97427, happy
If you book a stay - DO NOT STAY ON THE FIRST FLOOR. Take my advice and ask for a second floor room. As other travelers have warned about, happy
id97430, happy
id97431, happy
again, happy
id97433, happy
id97434, happy
id97435, happy
There was an outdoor pool (too cold to use it) and a health club in the basement with treadmills, happy
id97437, happy
id97438, happy
It seems the best deal is to book online at their website. Warning, happy
id97441, happy
I hope we never have need for this hotel again (at least not for the same reason), happy
id97443, happy
id97446, happy
id97449, happy
id97450, happy
id97451, happy
All in all, happy
Breakfast is OK, happy
Service is impecable, happy
id97457, happy
id97459, happy
id97460, happy
You can find much better hotels in New York for $ ---, happy
id97463, happy
id97464, happy
id97466, happy
id97467, happy
My main disappointment is due to *two* charges that got added to my credit card bill (I didn't get any room-service, happy
id97469, happy
id97470, happy
id97471, happy
id97472, happy
Overall the stay was good as well as the property, happy
If you buy drinks at the hotel bar it is worth checking the pricing, happy
id97476, happy
id97477, happy
id97479, happy
id97480, happy
id97481, happy
Toilet and shower, happy
id97486, happy
id97489, happy
id97492, happy
id97493, happy
id97494, happy
id97495, happy
id97496, happy
There was a small pool area, happy
id97498, happy
id97499, happy
id97501, happy
id97502, happy
id97504, happy
id97505, happy
id97507, happy
id97508, happy
id97509, happy
id97510, happy
id97512, happy
We walked just about everywhere from the hotel, happy
id97514, happy
id97515, happy
id97516, happy
Overall, happy
id97518, happy
id97521, happy
id97526, happy
id97527, happy
id97531, happy
All in all, happy
Go with this property, happy
id97534, happy
id97536, happy
id97537, happy
id97538, happy
id97539, happy
id97540, happy
id97542, happy
Only complaint, happy
id97544, happy
There is no self parking option, happy
id97546, happy
id97547, happy
The only gripe I have about my visit is the hotel attempted to charge me $---.-- for a mini-bar fee. Of course, happy
id97550, happy
id97552, happy
id97553, happy
Probably the best thing about the Shorecrest is the Clique Diner at the front of the hotel. This has to be the best diner in Detroit. Great food, happy
id97555, happy
id97556, happy
id97558, happy
id97559, happy
Fort Worth, happy
id97561, happy
id97563, happy
This hotel was very nicely located. Close to Central park, happy
There is enough places to eat great food in NYC but there is great food right beside the Salisbury, happy
id97565, happy
id97566, happy
id97567, happy
It's clean, happy
id97569, happy
I can't speak highly enough of this hotel. It is old, happy
id97571, happy
id97572, happy
id97573, happy
In summary, happy
id97576, happy
id97579, happy
id97580, happy
id97581, happy
id97582, happy
id97583, happy
id97584, happy
id97587, happy
id97588, happy
id97590, happy
id97591, happy
id97592, happy
id97593, happy
id97594, happy
When we got to our room we were extremely disappointed. The room was dirty. There were scuff marks all over the walls and even on the ceiling, happy
id97597, happy
id97599, happy
id97600, happy
id97601, happy
The pros: The hotel staff was completely nice - be nice to them and they will be more than nice to you, happy
The price was great, happy
The breakfast, happy
The noise, happy
id97603, happy
id97604, happy
id97605, happy
Hotel room is your typical NYC cozy sized room, happy
The breakfast had a good selection, happy
id97608, happy
id97611, happy
Would certainly recommend this hotel for it's location, happy
id97614, happy
id97616, happy
id97617, happy
id97618, happy
The concierge desk usually, happy
The bar has a drink menu and prices. Yet, happy
In conclusion, happy
id97623, happy
id97624, happy
id97625, happy
id97628, happy
id97629, happy
id97630, happy
id97632, happy
id97634, happy
id97636, happy
Clean, happy
id97638, happy
id97639, happy
- Room Service - I order room service and waited about an hour. So after an hour, happy
The food-coffee were very expensive..- coffees & - pieces of cake were $-- & took forever to be served. The hotel itself was large & fairly nice, happy
id97642, happy
id97643, happy
id97644, happy
id97645, happy
id97647, happy
id97649, happy
We paid a little extra for a room with a view, happy
id97654, happy
Also, happy
id97657, happy
id97658, happy
There were no amenities ... no shower cap, happy
Minor point: On arrival and departure the Bellman did not offer to help with my luggage. No, happy
I don't like the way he runs his hotel, happy
We stayed for - nights in April ----, happy
The bedroom was small but comfortable with a TV (in the cupboard however the top draw pulled out and the TV rotated so that you could watch TV in bed), happy
The location of the hotel on Bush Street was very convenient, happy
We would highly recommend this hotel as location was great, happy
id97663, happy
id97665, happy
id97666, happy
id97667, happy
Other things -- there are no ice machines in the hotel. You have to call to have ice sent up (so you are actually paying for ice via gratuity for the room service). The restaurant is indeed not connected to the hotel. Great view, happy
All in all, happy
id97670, happy
id97671, happy
id97672, happy
id97674, happy
It is good reception especially Mr. Sadk, happy
id97677, happy
id97678, happy
id97679, happy
id97680, happy
id97681, happy
id97683, happy
id97684, happy
I would definitely recommend this hotel to others and if I'm ever in Boston again, happy
id97688, happy
id97689, happy
id97690, happy
id97691, happy
id97692, happy
id97693, happy
We arrived home to the UK on Christmas Eve after being stuck in New York for - days due to poor weather conditions. Only to find out that the Renaissance Hotel had taken money from our bank account to the amounts of £---.-- and £---.--. We rang the hotel and they said oh yes, happy
id97698, happy
As for the area - yes, happy
id97701, happy
id97702, happy
id97703, happy
id97704, happy
id97706, happy
The hotel is in a beautiful area, happy
id97709, happy
id97710, happy
id97711, happy
id97712, happy
id97713, happy
id97714, happy
id97716, happy
Although they corrected the problems, happy
id97718, happy
id97719, happy
id97720, happy
id97721, happy
If you are looking to go budget, happy
id97723, happy
What really sets this place apart however, happy
id97727, happy
id97728, happy
id97729, happy
id97730, happy
To End, happy
Overall an ideal hotel, happy
id97733, happy
id97734, happy
id97736, happy
id97739, happy
id97742, happy
The rooms are tiiiiiiinyyyyyyy, happy
id97747, happy
The hotel was adequate, happy
id97749, happy
id97751, happy
id97753, happy
id97754, happy
id97755, happy
id97756, happy
id97757, happy
I always stay in this area because, happy
Stay on it until the last stop (it takes -- minutes to an hour) and you'll see the Travelodge on the left, happy
id97759, happy
id97760, happy
id97761, happy
id97762, happy
id97763, happy
id97764, happy
FYI - if you visit in the summer, happy
id97767, happy
There was also a broken lock on the door to go to the pool. It took days and multiple complaints for them to fix that one. Meanwhile, happy
id97770, happy
id97772, happy
On the positive side the hotel is very centrally located near shopping, happy
id97774, happy
id97775, happy
id97776, happy
id97777, happy
id97778, happy
- When i checked out at - a.m., happy
- Very central situation, happy
If there is wait by the check-in, happy
All in all, happy
id97781, happy
id97782, happy
And let me not forget the staff! From the minute I called to ask questions about the hotel to the minute we left, happy
The blow by blow: we were running late for a big event and had to cancel our dinner reservations but what to do for dinner while we got ready? I called our hotel, happy
I think if my AC had been operational my review would have been really good, happy
id97786, happy
id97787, happy
The arrival in the hotel was good. Because of our VIP Gold HHonors membership we were allowed to check in at the special desk for diamond and gold members. After check-in we got up to our room and I was a little bit disappointed of the room. It was very small; smaller than the room we had in May. This room wasn’t renovated, happy
Well, happy
id97789, happy
id97790, happy
Overall, happy
Booked another hotel for then, happy
id97793, happy
id97794, happy
id97797, happy
id97798, happy
・old building, happy
id97800, happy
id97802, happy
id97803, happy
id97804, happy
Plus there are homies outside of the hotel on every corner just standing there. It doesn't feel safe any time. So between the dog barking, happy
id97810, happy
id97812, happy
Morning continental breakfast was adequate but not overwhelming. Eggs were cold, happy
id97814, happy
id97815, happy
id97816, happy
id97817, happy
id97818, happy
id97819, happy
Despite the flaws I would stay here again based on location and price but if you find a similarly priced hotel in Manhattan, happy
id97821, happy
id97822, happy
id97824, happy
id97825, happy
id97827, happy
If they had a hot tub, happy
All in all, happy
id97830, happy
id97833, happy
id97834, happy
I definitely would recommend this hotel to others, happy
id97836, happy
id97837, happy
id97838, happy
id97839, happy
Finally, happy
id97842, happy
id97844, happy
id97845, happy
id97846, happy
well done san carlos, happy
Nice but small pool, happy
Hopefully, happy
Now I could say it was really awful, happy
id97853, happy
Overall, happy
I disagree with a previous taveller about the regency club offerings - we found that to be a great option for us for coffee, happy
id97856, happy
id97857, happy
id97859, happy
Location is perfect, happy
id97861, happy
id97862, happy
id97863, happy
id97864, happy
id97866, happy
id97867, happy
id97868, happy
id97869, happy
id97870, happy
id97872, happy
id97874, happy
id97876, happy
Sorry no photos, happy
id97879, happy
On the whole, happy
id97881, happy
I will never go back, happy
It's a very quiet hotel and no one was eating at the restaurant or lounging in the lobby. And they charge you for Internet access as well. The hotel has a bakery, happy
Overall, happy
id97887, happy
id97888, happy
id97889, happy
The hotel is fine but don't expect a typical Marriott courtyard this is much more like an older, happy
id97891, happy
id97893, happy
id97894, happy
id97895, happy
id97896, happy
id97897, happy
id97898, happy
id97899, happy
id97900, happy
id97901, happy
id97902, happy
id97906, happy
id97908, happy
id97909, happy
I did feel it was a bit overpriced, happy
id97912, happy
id97914, happy
id97915, happy
id97916, happy
Save your money and stay elsewhere, happy
Great value for money, happy
id97921, happy
id97922, happy
id97923, happy
id97926, happy
Upon arrival, happy
If you’ve never been there, happy
We got up in the morning, happy
I told the manager of what I found and he didn't have anything to say. I'm not a picky person, happy
id97931, happy
id97933, happy
id97934, happy
id97935, happy
id97936, happy
id97937, happy
id97939, happy
id97940, happy
id97941, happy
id97942, happy
id97943, happy
Reminded us again why we keep coming back. We plan to return again real soon and hope we are able to get a room here again for next year. Can't rate this hotel high enough. Their customer service was the best, happy
I got a good deal on the Starwood website, happy
id97951, happy
id97952, happy
id97954, happy
Once again, happy
id97957, happy
id97958, happy
Thank You, happy
The room was very good and comfortable. Big Sofa, happy
id97961, happy
First the positive. The hotel lobby is lovely, happy
id97963, happy
id97964, happy
Love the location and the quality of the rooms, happy
id97967, happy
id97968, happy
id97969, happy
id97970, happy
id97972, happy
The housekeeping staff was very nice, happy
id97975, happy
id97976, happy
id97978, happy
id97979, happy
Yes, happy
id97981, happy
id97982, happy
id97983, happy
id97984, happy
The room was what used to be referred to as a """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""box room""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""; it was barely big enough for a futon type bed, happy
Similarly in the bathroom, happy
id97987, happy
id97989, happy
id97990, happy
id97991, happy
id97992, happy
For the money, happy
id97994, happy
id97996, happy
id97997, happy
id97998, happy
Great location, happy
id98002, happy
id98006, happy
id98007, happy
id98008, happy
We stayed here for two nights at the end of October ---- to see if it would be a good choice for guests of our upcoming wedding. We stayed in a renovated room on the -th floor, happy
Another disappointment was the staff - although most people at the front desk were friendly, happy
id98011, happy
I like a firm bed and it was. Pillows smallish, happy
The one thing that could have been a problem for me is the heat-. halls very very hot, happy
id98014, happy
id98015, happy
id98016, happy
The folks at the front desk were very nice and helpful. I stayed here instead of a deal at the Hyatt, happy
id98020, happy
id98021, happy
id98022, happy
id98023, happy
id98024, happy
id98025, happy
The restaurant is quite reasonably priced. Being that we were with teens, happy
id98028, happy
id98029, happy
Wellesley, happy
id98031, happy
id98032, happy
On the other hand: There isn't an elevator in the motel so if you bring heavy luggage, happy
id98035, happy
A couple of minor issues-We rented a car for part of our stay- $-- a night plus tax to park our rental car seemed excessive- it cost more to park the car than it did to rent it. There is only one control on the air conditioning-heating for the entire suite so if one person wanted it warmer-colder in their bedroom it was an issue. There were problems with the internet access in our room- turned out the wifi didn't like our choice of browser which took a couple of days and a couple of staff folks to figure out, happy
id98037, happy
id98041, happy
This hotel is superb, happy
id98044, happy
id98045, happy
id98046, happy
id98047, happy
If you want a reasonable rate for a location near Park Avenue, happy
Bed not as comfortable as previous night at Homewood Suites (also owned by Hilton), happy
id98049, happy
id98050, happy
id98051, happy
id98053, happy
id98054, happy
id98055, happy
Fri afternoon: I decide I’ve had enough and call the desk to talk to a supervisor. I get transferred to Luke, happy
id98057, happy
id98059, happy
id98061, happy
id98062, happy
id98063, happy
id98064, happy
id98067, happy
id98070, happy
When I called reception, happy
I think this hotel is making a big mistake promoting these rooms as City View. Everything else was so nice, happy
id98073, happy
id98074, happy
id98076, happy
id98077, happy
All in all a great hotel for a sightseeing trip to New York, happy
id98082, happy
id98085, happy
id98087, happy
id98088, happy
This hotel does include parking, happy
Overall, happy
id98092, happy
One thing about NYC is the level of taxes above your $ room rate. It amounts to nearly $-- per night which is just ludicrous. That's not the fault of the hotel, happy
Firstly, happy
Speaking of location - be prepared to tolerate great abuse by homeless vagrants right outside your front door. While you are situated next to Saks, happy
id98096, happy
We took taxis because of the cold but the subway and walking are our usual modes of travel. I will definitely stay at the Hampton Inn Chelsea again. It's convenient, happy
id98099, happy
id98101, happy
id98102, happy
id98103, happy
id98104, happy
id98106, happy
id98107, happy
id98108, happy
id98109, happy
The best feature of the hotel is the locatation. It is ON the magnificiant mile, happy
id98113, happy
id98114, happy
id98115, happy
id98116, happy
id98117, happy
id98118, happy
If proximity to the airport (late incoming or early outgoing flight) is your driver, happy
id98121, happy
id98122, happy
id98123, happy
id98124, happy
id98125, happy
The rooms are beautiful and many feature views of White River park, happy
I've stayed in many locations in Indianapolis including the Westin and the older Marriott, happy
id98129, happy
id98130, happy
id98131, happy
id98132, happy
The breakfast is overpriced and the exercise room is small. Do yourself a favor and find a holiday inn express nearby. You may think you're saving time by staying close to USC and Staples Center here, happy
As I was departing from the hotel, happy
I'm not sure how frequently the villas are rented or used. Our villa had mosquitoes inside. These were a nuisance, happy
id98137, happy
id98139, happy
id98140, happy
id98141, happy
id98142, happy
A major disappointment that we never received everything we paid for, happy
id98144, happy
id98146, happy
Also, happy
id98148, happy
However, happy
id98150, happy
id98151, happy
id98152, happy
id98153, happy
Overall, happy
id98156, happy
id98158, happy
id98159, happy
id98160, happy
id98161, happy
id98162, happy
I would highly recommend this hotel for business travelers; at the same time, happy
id98164, happy
This used to be the Adam Mark Hotel. It is older and some of the fixtures are dated but nothing bad. The TV is flat panel and they have free, happy
id98166, happy
They have redone the Hunnington since last year, happy
It really is a beautiful hotel, happy
id98168, happy
My experience with the staff was very good. Everyone was polite and friendly, happy
id98171, happy
Truly, happy
id98173, happy
id98174, happy
id98175, happy
We spent three nights, happy
id98177, happy
id98179, happy
id98180, happy
id98182, happy
The only good things about the place were the location (close to my destination) and I slept just fine, happy
id98185, happy
id98186, happy
Still, happy
Rooms were supposed to be renovated, happy
The pool was dirty, happy
The room was small. I got extremely clusterphobic, happy
id98193, happy
id98194, happy
id98195, happy
id98197, happy
id98198, happy
The staff are the best, happy
id98200, happy
id98202, happy
id98203, happy
id98205, happy
We got vouchers for the morning buffet breakfast, happy
id98207, happy
- star hotel, happy
In overall, happy
id98209, happy
-The bar staff was hit or miss. I had one great, happy
id98211, happy
id98212, happy
id98213, happy
id98214, happy
id98216, happy
id98217, happy
id98218, happy
id98220, happy
id98222, happy
id98223, happy
id98224, happy
id98227, happy
id98228, happy
id98229, happy
id98230, happy
id98231, happy
id98232, happy
id98233, happy
id98235, happy
id98236, happy
id98237, happy
id98240, happy
id98241, happy
id98242, happy
id98243, happy
id98244, happy
id98245, happy
id98246, happy
id98247, happy
It is extremely well kept. The room was clean and fresh. The public areas indise the hotel were also very clean and well maintained. The exteriors were well manicured. My main negative about it is that it doesn't have a well marked jogging path. There is a nature trail, happy
All in all, happy
id98249, happy
Overall, happy
id98251, happy
I was able to get the room for $----nt which seemed very reasonable for hotels in that area. Based on reviews, happy
id98254, happy
id98256, happy
The room was clean, happy
For the meeting I was there to attend, happy
id98258, happy
The walls were paper thin, happy
id98260, happy
Our room was super clean and nice--it seems to have been renovated recently. The bathroom was a bit small, happy
id98262, happy
id98263, happy
id98265, happy
I am aware that some rooms are more basic, happy
id98267, happy
id98268, happy
id98269, happy
id98270, happy
id98273, happy
location good as subway almost outside the hotel door, happy
dont book theatre tickets with the hotel, happy
id98277, happy
id98279, happy
id98280, happy
Good rooms and facilities only slightly let down by the overpriced food. If they provided a simple help yourself breakfast at a flat fee, happy
id98282, happy
Bottom line: this hotel does the most important things exceptionally badly. If you need an LAX hotel, happy
id98287, happy
id98290, happy
id98291, happy
The view was amazing. I was in Room ----. Having a city view, happy
